,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
456,4,GLRA4,42.055996,3.5981212,0.0,0.0,0.359297940237888,0.0692257140845401
457,4,AKAP4,41.182068,2.3198023,0.0,0.0,0.44009283434870905,0.17769380618208275
458,4,LINC00347,39.625553,2.5853724,0.0,0.0,0.39831737742964896,0.14931818715234585
459,4,UBQLNL,37.44405,3.000957,7.507082602847368e-307,2.25212478085421e-303,0.34435741224252975,0.09112352430351821
460,4,AL355390.2,36.00192,2.7056544,7.806737261448008e-284,2.3420211784344023e-280,0.3546562228024369,0.12242119839462999
461,4,AC113189.2,35.604313,2.5108776,1.2013518343658786e-277,3.6040555030976355e-274,0.359297940237888,0.12542539958222826
462,4,PKD1,35.100513,2.5065787,6.619877543541834e-270,1.9859632630625502e-266,0.36640557006092256,0.14706503626164716
463,4,EIF4EP2,34.809494,3.9337585,1.7474696265442098e-265,5.24240887963263e-262,0.28648099796924864,0.041906259534818226
464,4,FSCB,33.877636,2.9773202,1.4223828506897343e-251,4.267148552069203e-248,0.32230925442413694,0.09785950665383622
465,4,PPP2R2B,33.56802,2.6204252,4.915050105754863e-247,1.474515031726459e-243,0.32999709892660284,0.1061210599197315
466,4,PPP2R5A,33.46497,2.6397152,1.5590656136788122e-245,4.677196841036437e-242,0.3524804177545692,0.14771047011054522
467,4,TNFAIP8L1,33.29882,2.3297806,4.015721867665212e-243,1.2047165602995636e-239,0.360313315926893,0.1523575938226113
468,4,SPZ1,32.86798,2.817872,6.30547071744784e-237,1.891641215234352e-233,0.31839280533797504,0.10067594526720962
469,4,TP53I11,32.340206,3.263004,1.9049598149375192e-229,5.714879444812557e-226,0.2896721787061213,0.06834557701786091
470,4,CCDC187,31.779366,3.3660214,1.248196917950312e-221,3.744590753850936e-218,0.2787931534667827,0.05889877250217101
471,4,RNF44,31.30088,2.9079266,4.539369936371269e-215,1.3618109809113806e-211,0.3066434580794894,0.10221325134367593
472,4,FAM71F2,30.593409,2.7099986,1.4978046748943425e-205,4.493414024683028e-202,0.2950391644908616,0.08851831858614781
473,4,USP2,30.19628,1.885395,2.650601362873213e-200,7.951804088619639e-197,0.3816362053959965,0.2046260004224658
474,4,MS4A14,30.118505,2.791723,2.773836473623402e-199,8.321509420870207e-196,0.29808529155787644,0.09997183561386627
475,4,AC099566.1,29.927763,2.2859883,8.568156127276979e-197,2.5704468381830936e-193,0.3154917319408181,0.11784448564789823
476,4,PHACTR2-AS1,29.893835,3.0030224,2.366585733635682e-196,7.099757200907047e-193,0.2847403539309544,0.08518553289365598
477,4,MROH7,29.73007,2.37776,3.138945730406423e-194,9.416837191219268e-191,0.32085871772555846,0.13226699838054778
478,4,TBR1,29.722702,2.1743376,3.908604588963958e-194,1.1725813766891875e-190,0.3233246301131419,0.12662238599291195
479,4,AC087632.1,29.525885,2.268866,1.339927854112827e-191,4.019783562338481e-188,0.32274441543371046,0.13243129063299458
480,4,AC010177.1,29.238493,3.0065017,6.289026300466149e-188,1.8867078901398447e-184,0.2683492892370177,0.06737155866406928
481,4,AC009487.1,28.973612,2.1963456,1.415082211552847e-184,4.2452466346585413e-181,0.3124456048738033,0.11894759077146948
