,clusters.Elongating_spermatids-samples.Crypto_1,clusters.Elongating_spermatids-samples.Crypto_2,clusters.Elongating_spermatids-samples.Crypto_3,clusters.Elongating_spermatids-samples.Donor1_r1,clusters.Elongating_spermatids-samples.Donor1_r2,clusters.Elongating_spermatids-samples.Donor2_r1,clusters.Elongating_spermatids-samples.Donor2_r2,clusters.Elongating_spermatids-samples.Donor3_r1,clusters.Elongating_spermatids-samples.Donor3_r2,clusters.Elongating_spermatids-samples.Normal_1,clusters.Elongating_spermatids-samples.Normal_2,clusters.Elongating_spermatids-samples.Normal_3,clusters.Elongating_spermatids-samples.OA,clusters.Endothelial_cells-samples.Crypto_1,clusters.Endothelial_cells-samples.Crypto_2,clusters.Endothelial_cells-samples.Crypto_3,clusters.Endothelial_cells-samples.Donor1_r1,clusters.Endothelial_cells-samples.Donor1_r2,clusters.Endothelial_cells-samples.Donor2_r1,clusters.Endothelial_cells-samples.Donor2_r2,clusters.Endothelial_cells-samples.Donor3_r1,clusters.Endothelial_cells-samples.Donor3_r2,clusters.Endothelial_cells-samples.Normal_1,clusters.Endothelial_cells-samples.Normal_2,clusters.Endothelial_cells-samples.Normal_3,clusters.Endothelial_cells-samples.OA,clusters.Endothelial_cells-samples.iNOA_1,clusters.Endothelial_cells-samples.iNOA_2,clusters.Endothelial_cells-samples.iNOA_3,clusters.Lydig_cells-samples.Crypto_1,clusters.Lydig_cells-samples.Crypto_2,clusters.Lydig_cells-samples.Crypto_3,clusters.Lydig_cells-samples.Donor1_r1,clusters.Lydig_cells-samples.Donor1_r2,clusters.Lydig_cells-samples.Donor2_r1,clusters.Lydig_cells-samples.Donor2_r2,clusters.Lydig_cells-samples.Donor3_r1,clusters.Lydig_cells-samples.Donor3_r2,clusters.Lydig_cells-samples.Normal_1,clusters.Lydig_cells-samples.Normal_2,clusters.Lydig_cells-samples.Normal_3,clusters.Lydig_cells-samples.OA,clusters.Lydig_cells-samples.iNOA_1,clusters.Lydig_cells-samples.iNOA_2,clusters.Lydig_cells-samples.iNOA_3,clusters.Macrophages-samples.Crypto_1,clusters.Macrophages-samples.Crypto_2,clusters.Macrophages-samples.Crypto_3,clusters.Macrophages-samples.Donor1_r1,clusters.Macrophages-samples.Donor1_r2,clusters.Macrophages-samples.Donor2_r1,clusters.Macrophages-samples.Donor2_r2,clusters.Macrophages-samples.Donor3_r1,clusters.Macrophages-samples.Donor3_r2,clusters.Macrophages-samples.Normal_1,clusters.Macrophages-samples.Normal_2,clusters.Macrophages-samples.Normal_3,clusters.Macrophages-samples.OA,clusters.Macrophages-samples.iNOA_1,clusters.Macrophages-samples.iNOA_2,clusters.Macrophages-samples.iNOA_3,clusters.Mature_spermatids-samples.Crypto_1,clusters.Mature_spermatids-samples.Crypto_2,clusters.Mature_spermatids-samples.Crypto_3,clusters.Mature_spermatids-samples.Donor1_r1,clusters.Mature_spermatids-samples.Donor1_r2,clusters.Mature_spermatids-samples.Donor2_r1,clusters.Mature_spermatids-samples.Donor2_r2,clusters.Mature_spermatids-samples.Donor3_r1,clusters.Mature_spermatids-samples.Donor3_r2,clusters.Mature_spermatids-samples.Normal_1,clusters.Mature_spermatids-samples.Normal_2,clusters.Mature_spermatids-samples.Normal_3,clusters.Mature_spermatids-samples.OA,clusters.Post_pachytene_spermatocytes-samples.Crypto_1,clusters.Post_pachytene_spermatocytes-samples.Crypto_2,clusters.Post_pachytene_spermatocytes-samples.Crypto_3,clusters.Post_pachytene_spermatocytes-samples.Donor1_r1,clusters.Post_pachytene_spermatocytes-samples.Donor1_r2,clusters.Post_pachytene_spermatocytes-samples.Donor2_r1,clusters.Post_pachytene_spermatocytes-samples.Donor2_r2,clusters.Post_pachytene_spermatocytes-samples.Donor3_r1,clusters.Post_pachytene_spermatocytes-samples.Donor3_r2,clusters.Post_pachytene_spermatocytes-samples.Normal_1,clusters.Post_pachytene_spermatocytes-samples.Normal_2,clusters.Post_pachytene_spermatocytes-samples.Normal_3,clusters.Post_pachytene_spermatocytes-samples.OA,clusters.Post_pachytene_spermatocytes-samples.iNOA_1,clusters.Post_pachytene_spermatocytes-samples.iNOA_2,clusters.Post_pachytene_spermatocytes-samples.iNOA_3,clusters.Pre_pachytene_spermatocytes-samples.Crypto_1,clusters.Pre_pachytene_spermatocytes-samples.Crypto_2,clusters.Pre_pachytene_spermatocytes-samples.Crypto_3,clusters.Pre_pachytene_spermatocytes-samples.Donor1_r1,clusters.Pre_pachytene_spermatocytes-samples.Donor1_r2,clusters.Pre_pachytene_spermatocytes-samples.Donor2_r1,clusters.Pre_pachytene_spermatocytes-samples.Donor2_r2,clusters.Pre_pachytene_spermatocytes-samples.Donor3_r1,clusters.Pre_pachytene_spermatocytes-samples.Donor3_r2,clusters.Pre_pachytene_spermatocytes-samples.Normal_1,clusters.Pre_pachytene_spermatocytes-samples.Normal_2,clusters.Pre_pachytene_spermatocytes-samples.Normal_3,clusters.Pre_pachytene_spermatocytes-samples.OA,clusters.Pre_pachytene_spermatocytes-samples.iNOA_1,clusters.Pre_pachytene_spermatocytes-samples.iNOA_3,clusters.Round_spermatids-samples.Crypto_1,clusters.Round_spermatids-samples.Crypto_2,clusters.Round_spermatids-samples.Crypto_3,clusters.Round_spermatids-samples.Donor1_r1,clusters.Round_spermatids-samples.Donor1_r2,clusters.Round_spermatids-samples.Donor2_r1,clusters.Round_spermatids-samples.Donor2_r2,clusters.Round_spermatids-samples.Donor3_r1,clusters.Round_spermatids-samples.Donor3_r2,clusters.Round_spermatids-samples.Normal_1,clusters.Round_spermatids-samples.Normal_2,clusters.Round_spermatids-samples.Normal_3,clusters.Round_spermatids-samples.OA,clusters.Sertoli_cells-samples.Crypto_1,clusters.Sertoli_cells-samples.Crypto_2,clusters.Sertoli_cells-samples.Crypto_3,clusters.Sertoli_cells-samples.Donor1_r1,clusters.Sertoli_cells-samples.Donor1_r2,clusters.Sertoli_cells-samples.Donor2_r1,clusters.Sertoli_cells-samples.Donor2_r2,clusters.Sertoli_cells-samples.Donor3_r1,clusters.Sertoli_cells-samples.Donor3_r2,clusters.Sertoli_cells-samples.Normal_1,clusters.Sertoli_cells-samples.Normal_2,clusters.Sertoli_cells-samples.Normal_3,clusters.Sertoli_cells-samples.OA,clusters.Sertoli_cells-samples.iNOA_1,clusters.Sertoli_cells-samples.iNOA_2,clusters.Sertoli_cells-samples.iNOA_3,clusters.Spermatogonia-samples.Crypto_1,clusters.Spermatogonia-samples.Crypto_2,clusters.Spermatogonia-samples.Crypto_3,clusters.Spermatogonia-samples.Donor1_r1,clusters.Spermatogonia-samples.Donor1_r2,clusters.Spermatogonia-samples.Donor2_r1,clusters.Spermatogonia-samples.Donor2_r2,clusters.Spermatogonia-samples.Donor3_r1,clusters.Spermatogonia-samples.Donor3_r2,clusters.Spermatogonia-samples.Normal_1,clusters.Spermatogonia-samples.Normal_2,clusters.Spermatogonia-samples.Normal_3,clusters.Spermatogonia-samples.OA,clusters.Spermatogonia-samples.iNOA_3,clusters.Unknown_1-samples.Crypto_1,clusters.Unknown_1-samples.Crypto_2,clusters.Unknown_1-samples.Crypto_3,clusters.Unknown_1-samples.Donor1_r1,clusters.Unknown_1-samples.Donor1_r2,clusters.Unknown_1-samples.Donor2_r1,clusters.Unknown_1-samples.Donor2_r2,clusters.Unknown_1-samples.Donor3_r1,clusters.Unknown_1-samples.Donor3_r2,clusters.Unknown_1-samples.Normal_1,clusters.Unknown_1-samples.Normal_2,clusters.Unknown_1-samples.Normal_3,clusters.Unknown_1-samples.OA,clusters.Unknown_1-samples.iNOA_1,clusters.Unknown_1-samples.iNOA_2,clusters.Unknown_1-samples.iNOA_3,clusters.Unknown_2-samples.Crypto_1,clusters.Unknown_2-samples.Crypto_2,clusters.Unknown_2-samples.Crypto_3,clusters.Unknown_2-samples.Donor1_r1,clusters.Unknown_2-samples.Donor1_r2,clusters.Unknown_2-samples.Donor2_r1,clusters.Unknown_2-samples.Donor2_r2,clusters.Unknown_2-samples.Donor3_r1,clusters.Unknown_2-samples.Donor3_r2,clusters.Unknown_2-samples.Normal_1,clusters.Unknown_2-samples.Normal_2,clusters.Unknown_2-samples.Normal_3,clusters.Unknown_2-samples.iNOA_1,clusters.Unknown_2-samples.iNOA_2,clusters.Unknown_2-samples.iNOA_3,clusters.Unknown_3-samples.Crypto_1,clusters.Unknown_3-samples.Crypto_2,clusters.Unknown_3-samples.Crypto_3,clusters.Unknown_3-samples.Donor1_r1,clusters.Unknown_3-samples.Donor1_r2,clusters.Unknown_3-samples.Donor2_r1,clusters.Unknown_3-samples.Donor2_r2,clusters.Unknown_3-samples.Donor3_r1,clusters.Unknown_3-samples.Donor3_r2,clusters.Unknown_3-samples.Normal_1,clusters.Unknown_3-samples.Normal_2,clusters.Unknown_3-samples.Normal_3,clusters.Unknown_3-samples.OA,clusters.Unknown_3-samples.iNOA_1,clusters.Unknown_3-samples.iNOA_2,clusters.Unknown_3-samples.iNOA_3
(CATTC)n,44.22295,2.3354552,106.13066,5.66107,38.044884,3.501247,4.5351386,11.25484,13.9262295,219.56595,34.24116,209.5235,5.955231,0.0,24.089489,3.6548152,0.0,0.6599351,0.0,0.0,0.38552698,3.0814521,0.0,0.0,1.9027799,0.0,0.0,0.0,0.0,92.13673,629.2603,273.13226,5.490531,0.91563123,3.1459606,6.1908607,8.866463,17.124496,25.789253,4.623558,40.459316,0.0,4.8411427,30.353798,187.62834,0.0,3.4376218,1.0986123,0.0,0.6474508,0.0,0.0,0.0,1.6282605,0.0,0.0,0.0,0.0,0.0,0.0,0.92170984,0.0,0.0,0.0,0.0,1.4858689,0.0,0.0,0.0,0.9681947,33.387604,4.519181,3.318501,0.0,9.764104,9.630952,32.64631,0.57574356,6.9486895,0.0,0.0,0.0,5.759085,65.246414,8.277825,22.839172,4.8312407,0.0,0.0,2.4535902,19.902555,7.9315324,8.978167,0.93802094,2.1195643,0.0,0.2447667,1.4632677,4.063986,11.847488,5.5928836,4.5646257,1.0594066,0.0,0.0,42.57977,6.4811497,201.65456,8.080765,50.77442,12.204707,5.846756,13.139368,24.11301,131.9989,26.330189,197.56665,0.62093085,5.4849176,207.70059,13.65759,7.490006,6.4012246,0.99947536,1.726464,4.867693,5.7879996,17.54563,8.003812,8.651477,0.31134254,0.0,0.0,0.0,11.497293,8.843768,3.0121946,1.5280199,0.0,0.0,0.0,0.68034756,0.71212286,13.680535,0.30069038,5.7794056,0.0,0.0,6.3051577,131.67166,38.822853,1.506298,8.724086,6.532188,13.427628,68.527054,67.50759,18.429863,8.646277,19.87146,0.0,1.0003369,1.2644928,9.053833,0.0,15.665806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7238683,0.0,0.0,1.529081,0.0,1.2360135,0.6434722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(GAATG)n,11.835286,3.952145,31.792885,7.273436,27.48276,2.6462567,5.4982305,4.963284,6.594667,82.83206,15.259404,66.57572,2.0368614,0.0,3.8056507,2.3496294,7.002569,1.9993893,2.355664,1.0453303,5.153163,0.8814621,8.617321,0.0,3.1346927,0.0,0.4495261,0.2537636,1.8453777,11.219335,155.73846,91.82547,2.0184133,1.7273655,23.877316,16.411947,25.038712,28.55076,6.7358828,7.397739,19.735332,0.0,11.125867,16.341953,120.69558,0.0,6.7638793,0.0,3.7027617,0.0,2.3704731,0.0,3.3808312,0.7563353,0.0,0.0,0.0,0.0,0.0,0.0,1.7402866,0.0,0.0,0.0,0.0,1.0166714,0.0,0.0,0.0,0.0,21.061062,0.9882858,0.0,0.0,7.687124,0.26981503,3.4983025,3.6564198,2.918683,1.6441737,4.12906,0.7463503,0.34038037,70.89926,15.391566,36.530113,3.2699537,0.0,0.0,1.6412296,28.099865,3.7454815,1.4945148,3.7526999,13.03276,2.2831452,0.0,3.182157,4.4518933,16.029057,9.326371,12.449417,0.0,0.0,0.0,22.541632,3.1769738,30.217588,8.698646,34.51395,11.75186,3.2664094,5.1453223,9.480002,55.13231,13.781917,75.973656,1.3731973,9.688262,77.87367,10.646737,1.0604367,0.0,1.066343,0.0,0.5163527,0.0,5.46377,2.4954844,3.7113504,0.0,0.0,0.0,0.0,21.63806,10.656456,6.2404385,3.519597,5.8925395,1.6141732,3.3261847,1.8077841,2.3746166,19.287992,5.330955,8.238621,0.0,1.5234632,7.0165653,27.363947,22.792574,1.6759837,8.826492,9.684823,11.161108,15.3069105,29.775953,20.847317,12.145515,22.55069,0.0,0.0,2.6608024,5.126555,0.0,5.8591223,0.0,0.0,0.0,1.135459,0.0,0.0,1.7925932,0.0,0.0,3.6946669,0.5565898,0.0,3.354454,0.0,0.0,0.84216404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483636,0.0,0.0,0.0,0.0
A2M,21.947166,3.808043,111.42307,26.296461,49.228653,64.12711,69.25355,62.783024,82.8976,57.893936,199.63626,76.608925,17.418339,138.59084,297.4919,217.28491,388.43164,186.1838,148.16959,129.59464,356.29303,299.49414,44.480324,91.53006,137.4532,3.4456725,28.217705,26.117792,218.03938,287.056,673.221,979.9269,319.005,157.16333,147.30396,144.26364,120.97828,140.09883,36.94388,95.38508,124.67221,4.7261095,318.4455,112.20438,748.79114,7.496932,256.85403,62.11132,17.095415,10.093678,57.589695,48.705257,27.146843,26.502895,2.8652966,4.6829276,19.027908,3.9942658,61.7952,70.832985,478.04266,0.0,3.182349,51.234234,18.494736,12.334969,2.919578,7.12082,10.464239,8.85007,20.317886,11.407396,1.5370753,0.0,4.3408737,7.0912075,40.775894,15.834202,13.913996,0.6135944,0.50271916,1.7044618,22.18389,14.541442,7.852195,4.7408285,0.25227046,0.0,0.0,1.9061853,30.917196,30.039663,16.244917,15.64629,13.487658,4.8341074,9.182418,6.0528026,4.973208,10.548896,16.388266,22.153954,0.0,0.0,5.699523,7.2279377,3.6493587,57.96849,19.977386,17.905813,3.6858897,2.659433,4.029021,8.437901,23.15542,13.978685,12.403313,4.6301756,6.4334583,61.710052,33.467556,10.840616,14.39376,1.9000489,8.742697,7.1860814,22.06428,4.6519756,10.070787,15.402756,0.0,0.0,0.0,19.071571,55.1869,54.097298,31.08701,21.722376,36.29262,8.125471,16.921444,9.393295,17.276852,18.040438,37.528225,56.74986,2.3260899,4.1089907,29.30331,71.585175,87.05602,77.06205,66.4292,60.195496,46.979294,70.74145,87.86132,2.9299552,30.007963,19.329563,2.1097739,11.897514,12.01984,83.851616,17.328232,246.36792,57.071323,46.317703,11.42038,36.56107,19.812326,29.257408,12.286634,4.045446,18.62541,40.16548,20.000195,23.64981,193.42694,0.5288678,2.0046608,6.954981,0.0,3.1797805,2.3389568,1.1531129,0.7901521,0.0,0.0,0.0,0.0,0.0,0.24172246,0.0,39.680496
AARD,58.717648,9.039034,17.05833,14.728537,21.25956,111.89156,131.25035,35.150112,71.232765,379.8105,77.26383,83.69215,8.474369,3.9226096,13.515425,5.2359385,5.035641,2.5832353,1.2837865,1.1938946,5.978811,1.6486325,21.775509,3.5948296,3.4887314,0.0,0.0,0.0,33.59755,8.0547085,117.779945,14.934585,16.087269,6.4533625,8.814752,4.202202,7.966371,23.103003,26.41592,21.76709,20.037294,0.0,19.294762,1.6103742,96.09277,3.2795715,14.757427,0.78652054,3.1588755,0.0,1.7146697,0.0,0.0,6.356904,1.2772194,0.0,2.6073318,0.0,0.0,0.0,33.982895,2.8272102,7.791174,8.635193,8.441417,8.676015,23.850588,29.445425,8.698749,23.00077,103.65872,24.252043,19.404737,0.0,261.20706,16.56604,11.687869,58.1577,54.415405,104.64027,157.95183,100.32924,102.22612,1365.9222,433.2938,287.97546,97.140076,1.9375569,0.0,11.120351,101.97718,12.768005,7.775359,8.740188,13.571453,4.2940373,3.2716057,9.0109,11.050757,109.79928,45.417355,59.916054,15.26723,0.0,0.0,41.433006,0.37768617,6.316801,12.200945,2.8482685,12.454724,32.47815,17.365555,19.013731,215.19498,67.61431,40.647346,8.675934,164.13269,724.61584,228.38463,51.38366,68.73076,109.45077,199.09814,131.75832,253.6913,65.7032,90.08775,156.19882,16.994862,7.4418488,21.816822,246.96739,93.76864,55.670277,22.915915,9.126819,33.8066,6.615389,7.28561,12.268909,6.0680456,69.693115,84.74277,67.23223,2.289266,5.880574,14.538834,28.542038,7.486103,9.412983,14.2012,11.182601,21.708168,16.18966,21.972795,70.74432,25.790506,24.881702,0.0,0.76366705,0.0,37.331116,0.0,13.641927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2050706,1.1093941,5.1666756,0.0,0.0,5.947092,0.53316885,0.2937065,0.46011025,0.0,0.0,3.7182233,0.0,0.0,0.0,4.1833344,0.0,0.0,0.0,0.0,0.0,28.307196
ABCD1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73283136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48664033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883193,0.4217527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30834264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8622952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD4,7.1119685,0.0,33.66322,6.1165447,25.340874,22.643808,23.121758,15.043414,35.02753,14.447783,10.560847,32.137215,7.79318,5.435693,3.6707616,8.814654,6.340304,1.630187,3.0599585,4.435432,1.984542,6.113907,0.8637041,2.3569129,2.2846055,0.0,1.700453,0.0,4.831865,18.492891,87.82275,100.03567,12.638536,5.798209,22.794765,19.29723,21.880901,19.010336,3.6351423,8.509982,25.867325,0.0,41.374393,19.957575,113.07777,2.9418883,7.2295723,1.7967658,4.6895914,5.610442,0.5856613,1.0400379,1.516984,0.0,0.0,0.0,0.0,0.0,0.0,0.910362,10.686935,0.0,0.0,4.4069214,2.983747,2.3997154,2.6308684,9.266406,1.1662537,8.392987,1.1796598,1.0442553,1.682013,0.0,1.4370285,3.2471979,10.562304,6.634631,0.0,0.0,2.1178966,2.9909003,7.824576,2.3428812,2.142868,2.6623442,0.0,0.0,0.0,5.9294157,4.241806,5.1224546,2.9584925,0.48635066,3.4942083,0.5343065,0.0,0.50864846,2.5846488,0.0,0.52150226,3.094916,0.0,0.0,0.0,0.5085163,0.991047,12.809011,1.7148079,3.1178734,0.564148,6.718854,5.9987206,5.0313973,8.532465,4.8921027,9.166276,0.87176466,46.317314,183.14252,69.508415,15.7682905,20.91478,25.45136,35.19923,35.462082,56.920097,7.822345,21.824015,29.707922,4.244546,10.397926,8.550072,97.25186,2.19929,7.190133,2.2685382,2.2831821,1.0160927,1.2993213,0.57557327,0.0,1.4965389,0.78736806,9.446312,3.0097303,0.0,3.1953697,0.0,6.304428,5.569534,6.620331,8.017988,4.811555,4.949048,23.154491,16.070526,0.0,0.41570407,8.154753,0.0,1.4834929,0.5774524,8.343918,0.0,21.490072,0.0,0.0,2.8811638,1.5403636,0.0,1.9091167,0.0,0.0,0.0,1.2830322,0.5420197,0.45198512,6.3931303,0.65376407,4.1000276,2.395471,0.0,0.0,2.3240128,0.0,0.0,5.142869,0.0,1.4909568,0.39583588,0.0,0.0,0.0,6.33282
ABRACL,19.99787,4.6637034,61.88757,16.569351,38.433205,72.300095,82.669655,33.322876,52.596634,21.230204,38.318466,65.32025,8.641981,13.165501,98.224724,144.37756,58.52697,28.301836,26.529026,37.199886,35.166492,26.928957,0.0,24.55173,9.432583,0.0,7.9802036,8.383396,55.526443,22.368176,245.96046,122.22874,20.666393,7.725404,16.458923,15.054022,9.72654,20.017746,9.798982,38.959152,42.901783,0.0,62.423454,7.5991716,65.9613,5.55976,82.012215,36.653896,43.038525,35.61342,41.26808,51.833435,28.91348,35.532524,1.3507739,4.6392927,13.179251,2.065824,8.716846,7.0957155,46.6396,0.0,0.0,20.800318,0.0,11.591242,23.676228,18.24338,7.5604873,24.797556,7.9286404,9.230266,5.1055074,0.0,3.4488454,17.68094,27.566101,11.80894,8.100688,8.216913,15.312712,12.511823,28.864122,9.662032,15.559815,12.31941,5.377876,0.0,0.0,7.65463,12.412634,9.047925,6.5325255,8.934007,2.8788214,0.29733068,3.3185012,1.979111,3.4307086,2.4276457,10.496365,20.44501,2.382542,0.0,6.4878664,12.513583,3.4471967,24.398771,2.2631438,9.550451,10.873819,9.609296,1.0449283,22.73721,7.8297977,9.725296,15.952562,4.928229,152.70723,700.62616,382.6536,43.25473,72.82171,111.23904,129.47604,172.97707,240.91634,48.906185,265.6179,124.32652,39.538563,2.866975,5.5904474,119.88495,92.905396,65.4963,52.34777,8.619936,20.160727,13.646358,8.54925,8.809867,12.840957,34.070927,115.82858,74.71561,2.3989766,0.0,5.919756,33.29271,17.731583,13.950415,24.573814,5.9531946,11.367092,16.82658,34.504707,5.1471343,4.868187,8.677899,0.0,2.8257155,0.0,20.071304,1.6405498,24.040749,7.3044972,2.893011,2.8332133,0.0,0.0,1.7459519,2.357961,0.0,1.6442468,9.65896,0.9053671,0.40529853,12.19211,5.9775777,3.7173543,14.47092,0.0,4.617993,2.4650664,2.875249,4.353481,6.751107,0.8098208,4.1706004,0.39583588,0.0,0.0,0.0,22.691765
AC000068.3,0.0,0.0,0.0,2.8716798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3754432,1.0689814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84184945,0.0,0.99040836,1.0479685,0.0,0.0,0.0,0.0,2.107866,0.0,0.0,0.0,0.0,0.0,3.0013342,0.6173527,4.8150296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27018175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81547076,0.7528135,0.0,0.5752329,1.1102121,0.0,0.0,0.49105242,0.0,0.0,0.32298374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48044208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2242322,0.3075016,0.8164557,0.0,0.0,0.0,0.35387307,0.0,0.34189624,0.0,1.1729312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79963994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002075.2,0.46476868,0.0,0.0,7.4391327,6.867866,1.1047212,9.119684,6.475521,8.057359,1.010965,0.0,0.0,1.2577062,0.0,0.0,0.0,5.8717804,2.8271332,2.631554,9.269997,1.7992588,0.0,0.0,0.0,0.0,0.0,0.63490313,0.0,1.5179342,0.0,0.0,0.6517775,9.315506,3.502617,5.355027,6.7959566,6.0950837,13.260205,0.0,0.0,1.0813162,0.0,13.53084,3.5943809,13.090456,0.0,0.0,0.0,5.992406,0.56143254,2.4960198,3.2341862,3.3417628,0.0,0.0,0.0,0.0,0.0,0.0,0.50427264,0.564393,0.0,0.0,0.0,4.7173233,0.5487577,0.0,0.0,2.600378,4.9664235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.546649,0.0,0.0,0.9853306,2.8212473,1.6394222,0.0,0.4867853,0.23116829,0.47840253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40599918,0.5629355,0.0,0.0,0.0,0.0,0.7344635,0.0,0.0,0.0,0.0,0.0,1.1306564,2.713668,0.5283171,0.2550193,2.3021262,1.9472828,0.0,0.7102179,0.25491476,1.6392254,0.0,0.0,0.0,0.76215017,0.43018875,1.8169487,2.4829838,0.25066847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0853262,0.2882164,0.0,0.0,2.262422,3.7688074,0.4627781,0.281502,0.66238016,0.561562,0.0,0.0,1.0032431,0.0,0.0,0.0,0.0,0.0,0.0,4.218786,0.0,0.0,0.0,3.021948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77910626,0.0,0.0,0.0,0.0,0.0,0.0,0.40529853,0.89647883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002094.3,59.068634,0.50526154,8.8138685,1.3110987,8.185249,1.2820059,2.2545662,6.671463,9.970595,4.75765,12.524943,4.623362,6.5736527,1.4123495,0.0,5.965251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.436239,28.15508,5.5658655,4.5630484,3.6525936,3.0808554,1.0008444,0.0,1.5068445,2.6238246,3.568415,1.6664383,0.0,8.960537,1.9523518,18.46463,0.0,1.5781834,0.97534174,0.0,0.0,0.0,0.0,1.0133064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4130414,2.738266,0.0,1.9329935,0.0,0.8603849,0.0,0.0,3.660911,0.0,1.396353,0.0,0.0,0.0,2.966108,0.2659174,3.023808,0.57574356,3.199873,0.0,0.0,0.0,0.0,0.0,0.37059167,1.2239659,0.225534,0.0,0.0,0.0,7.826771,4.03138,2.2942038,2.2232423,0.3975739,0.0,0.0,0.0,0.0,1.9617124,0.28387517,0.0,0.5548471,0.0,2.4900556,0.0,0.0,3.368093,0.0,0.0,0.0,2.3969865,0.0,0.0,0.0,0.0,0.9062214,0.0,12.498339,88.9722,9.349304,11.630586,14.454731,3.5457628,1.2668686,4.840126,2.8330317,1.2157259,2.6353173,3.8210058,1.49719,0.0,0.0,9.055227,10.264506,8.214163,6.1122656,0.0,1.6151129,0.2543671,0.8604194,0.30924612,0.7283193,7.802731,13.27508,5.003894,0.0,0.0,0.0,5.741362,2.6980278,2.2115746,1.7033958,4.0501328,0.0,0.0,2.6502724,1.7892638,1.7789584,1.7438302,0.0,0.0,0.0,3.2190294,0.0,2.8916187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399751,6.167282,1.5419748,8.823854,0.0,0.0,0.0,0.0,2.8252401,0.0,0.0,1.5962366,4.9443765,0.0,0.0,0.0,8.9571085
